32,928.0
32,928.0
33,928.0
33,928.0
34,936.0
35,928.0
35,928.0
35,928.0
35,928.0
35,928.0
36,928.0
36,928.0
37,936.0
36,948.0
38,948.0
38,928.0
42,928.0
45,940.0
45,928.0
47,928.0
49,1670.4
50,1670.4
50,1670.4
50,1670.4
50,1670.4
51,1670.4
51,1670.4
51,1670.4
51,1670.4
51,1670.4
51,1678.4
52,1694.4
52,1670.4
52,1670.4
52,1670.4
52,1670.4
53,1670.4
53,1670.4
54,1670.4
54,1670.4
54,1670.4
54,1670.4
54,1670.4
54,1670.4
55,1670.4
55,1670.4
56,1670.4
56,1698.4
56,1670.4
57,1670.4
57,1670.4
57,1670.4
57,1670.4
57,1682.4
57,1670.4
58,1670.4
59,1670.4
60,1670.4
65,2412.8
65,1670.4
65,1670.4
66,2412.8
67,2436.8
66,2412.8
67,2436.8
68,2412.8
68,2456.8
67,2456.8
68,2420.8
69,2412.8
68,2412.8
69,2412.8
69,2436.8
69,2412.8
70,2412.8
71,2412.8
71,2436.8
71,2464.8
71,2464.8
72,2412.8
72,2412.8
72,2420.8
72,2412.8
72,2412.8
73,1670.4
73,2412.8
73,2412.8
74,2412.8
74,2412.8
73,2420.8
74,2412.8
75,2412.8
75,2412.8
75,2436.8
75,2412.8
75,2412.8
76,2412.8
78,2412.8
78,2412.8
79,2412.8
78,2420.8
79,2412.8
81,3155.2
81,2412.8
81,3191.2
84,3155.2
84,3155.2
84,3163.2
85,3163.2
86,3155.2
86,3155.2
85,3211.2
86,3155.2
86,3155.2
87,3155.2
87,3215.2
87,3163.2
87,3155.2
88,3155.2
88,3155.2
87,3167.2
88,3155.2
89,3183.2
88,3199.2
88,3163.2
87,3163.2
87,3179.2
89,3155.2
90,3183.2
90,3155.2
90,3155.2
91,3163.2
91,3155.2
90,3155.2
92,3155.2
92,3155.2
92,3163.2
92,3183.2
93,3155.2
92,3199.2
93,3163.2
91,3167.2
93,3155.2
93,3155.2
94,3155.2
95,3155.2
95,3155.2
97,3155.2
98,3155.2
99,3155.2
99,3897.6
101,3155.2
102,3155.2
103,3897.6
104,3909.6
104,3921.6
104,3905.6
104,3155.2
105,3155.2
104,3897.6
105,3155.2
107,3897.6
107,3925.6
106,3949.6
106,3909.6
107,3921.6
109,3897.6
108,3897.6
107,3921.6
109,3953.6
109,3897.6
109,3897.6
108,3905.6
108,3925.6
109,3897.6
111,3897.6
111,3897.6
111,3897.6
111,3925.6
112,3897.6
111,3897.6
112,3925.6
111,3897.6
113,3897.6
115,3897.6
116,3897.6
116,3897.6
116,3897.6
118,3897.6
117,3909.6
118,4676.0
119,3905.6
118,3897.6
117,3917.6
120,3897.6
119,3905.6
119,3897.6
120,3909.6
121,4708.0
121,4640.0
121,4676.0
122,4640.0
122,3897.6
119,3905.6
122,4640.0
122,3897.6
124,4648.0
123,4640.0
124,4640.0
125,4640.0
128,4640.0
127,4640.0
130,4640.0
131,4664.0
130,4640.0
131,4640.0
133,3921.6
134,4648.0
134,4652.0
136,4648.0
133,4640.0
136,5406.4
136,4652.0
135,4640.0
138,5406.4
136,4640.0
137,4640.0
138,4640.0
138,4648.0
138,4640.0
135,4652.0
138,4640.0
140,4640.0
140,5390.4
137,4652.0
139,4640.0
140,4640.0
139,4640.0
141,4652.0
142,5410.4
145,5406.4
143,4652.0
144,5410.4
145,4652.0
146,5382.4
144,5410.4
147,5382.4
148,5382.4
149,5382.4
149,5406.4
149,5390.4
151,5382.4
150,5390.4
154,5402.4
155,5410.4
153,5390.4
154,5410.4
155,5382.4
158,4640.0
156,5410.4
160,5394.4
159,5382.4
159,5382.4
160,5382.4
162,5382.4
162,6148.8
162,5382.4
158,5382.4
164,5382.4
165,6148.8
163,5382.4
167,5382.4
166,6148.8
166,5382.4
167,5382.4
168,6148.8
171,5394.4
172,6124.8
172,6124.8
173,6152.8
173,6148.8
172,6124.8
175,5382.4
174,6124.8
175,6152.8
177,6160.8
178,5434.4
179,6152.8
177,6124.8
180,6124.8
181,6124.8
179,6148.8
187,5410.4
201,6879.2
206,7637.6
215,7633.6
220,5410.4
217,5394.4
273,6124.8
341,9864.8
